word,pos
stems,NOUN
fly,VERB
begging,NOUN
Big,NOUN
forget,VERB
forest,NOUN
window,NOUN
strapped,VERB
file,NOUN
gives,VERB
orc-blades,NOUN
Fire-mountain,NOUN
compelling,NOUN
deep,ADV
Heel,NOUN
camp,VERB
content,NOUN
sleepy,VERB
Also,ADV
perils,ADJ
Déagol,NOUN
storms,NOUN
weighed,VERB
rich,ADJ
propose,VERB
Crush,NOUN
upstream,ADJ
flee,NOUN
wool,NOUN
of',VERB
tramping,VERB
breathless,NOUN
waiting,NOUN
wide,ADJ
legs,ADJ
impatient,NOUN
tribute,NOUN
Families,NOUN
circlet,NOUN
galloped,VERB
rewards,NOUN
doubtless,ADV
sixty,NUM
hours,NOUN
trove,NOUN
'Last,CONJ
finer,ADJ
gazed,VERB
accident,NOUN
small,ADJ
scorching,VERB
commonly,ADV
Shirriffs,NOUN
Stop,NOUN
main,ADJ
spots,NOUN
weathers,NOUN
enslaved,VERB
Though,NOUN
Piles,NOUN
hobbit-lore,NOUN
Shire-moot,NOUN
pole,NOUN
'there,ADV
Into,NOUN
fir-tree,ADJ
yearns,VERB
thronged,VERB
shadowless,ADJ
unneeded,VERB
Uruks,NOUN
blossom,NOUN
shrunken,VERB
hardest,ADJ
Elven-rings,NOUN
_any_,ADJ
North-West,NOUN
useful,ADJ
governing,VERB
battering,NOUN
rainy,NOUN
Ring,VERB
existence,NOUN
Carefully,NOUN
meadow-flowers,NOUN
gnarled,ADJ
Flói,NOUN
returned,ADJ
'Go,PRT
Such,ADJ
horn-call,NOUN
pointed,ADJ
'Be,ADJ
hammer,VERB
Hobbit-lore,NOUN
space,NOUN
near,ADJ
stony,NOUN
Barrow,NOUN
tangles,NOUN
echoing,NOUN
allow,VERB
shores,VERB
crowd,NOUN
grain,NOUN
farewell,ADV
threw,VERB
carelessly,ADV
shore,VERB
packs,NOUN
half-stripped,ADJ
Seven,NOUN
banners,NOUN
uplifted,VERB
consulted,VERB
Lots,NOUN
Kings,NOUN
eastward,ADV
'Twice,NOUN
curtain,NOUN
rain-song,ADJ
checked,VERB
shelter,NOUN
limp,ADV
haul,VERB
slumber,NOUN
superb,NOUN
man,NOUN
disliking,VERB
qualities,NOUN
scattered,VERB
Please,NOUN
beaches,NOUN
Haldir,NOUN
finally,ADV
bottles,NOUN
'Hail,NOUN
'Mr,PRT
Mordor,NOUN
offended,VERB
sang,VERB
swiftest,NOUN
pierce,NOUN
feast,NOUN
urge,VERB
yonder,ADJ
'only,ADV
softly,ADV
warehouses,NOUN
Fancy,NOUN
stuck,ADV
pan,NOUN
books.,NOUN
tussock,NOUN
shunned,VERB
slowly,VERB
Any,DET
dignity,NOUN
adventures,NOUN
Rohirrim,NOUN
trifles,NOUN
tentacles,NOUN
lads,X
terribly,ADV
Northward,NOUN
heap,NOUN
picked,VERB
drinking,VERB
Ice,NOUN
disquiet,NOUN
Dead,ADJ
opposite,VERB
linnathon,NOUN
unlading,VERB
rue,VERB
grasping,VERB
unseeing,ADJ
refill,VERB
ON,NOUN
this,DET
southerner,NOUN
half-guessed,ADJ
afloat,NOUN
snoring,VERB
Hoy,NOUN
legendary,ADJ
jig,NOUN
shape,VERB
ugly,ADV
chanting,NOUN
Think,VERB
Númenoreans,NOUN
replied,ADJ
driven,ADV
steams,NOUN
interests,NOUN
mishandled,VERB
dwarf-fashion,NOUN
pulled,VERB
_is_,NOUN
reminds,VERB
back,ADJ
yes,ADV
'Because,NUM
spurt,NOUN
Probably,ADV
misty,ADV
Our,PRON
dumpling,NOUN
travelled,VERB
'Black,NUM
Growing,VERB
bar,VERB
fancied,ADJ
ceaselessly,ADV
natives,NOUN
wizards,NOUN
locked,VERB
trim,ADV
Master,NOUN
so,ADP
ruinous,ADJ
chinks,NOUN
Rule,NOUN
'We,.
bottle,NOUN
next,ADV
Sad,NOUN
foretold,VERB
hates,VERB
golden,ADJ
speeding,NOUN
moderate,ADJ
scratching,VERB
build,NOUN
leagues,NOUN
'but,VERB
doors,NOUN
continuously,ADV
familiar,ADJ
persuade,VERB
track,NOUN
'not,CONJ
grief,NOUN
airs,NOUN
remain,VERB
opening,NOUN
fatherless,NOUN
foolishly,ADV
sand,NOUN
fiftieth,ADJ
_Barley,NOUN
flat,NOUN
keeping,VERB
1592,NUM
half,DET
'_Elendil,CONJ
tales-if,NOUN
bed,NOUN
wintry,NOUN
mastery,NOUN
Lords,NOUN
_you_,VERB
Farthing,NOUN
lighter,ADJ
claws,NOUN
overhead,NOUN
motion,NOUN
Balin,NOUN
grace,NOUN
Sunday,NOUN
washes,VERB
runes,NOUN
match,VERB
sprung,VERB
nin,NOUN
hobbit-cloak,NOUN
mistaken,ADV
wayside,NOUN
_Edro,NOUN
building,NOUN
dense,VERB
races,NOUN
Next,ADJ
dies,VERB
bases,NOUN
mirrored,VERB
ferocious,ADJ
Nothing,VERB
villages,NOUN
stars,NOUN
pavilion,NOUN
somewhere,ADV
handkerchiefs,NOUN
Oldbucks,NOUN
changed,VERB
tended,ADJ
Happy,ADJ
_Clip-clop,ADJ
clutch,NOUN
guidance,NOUN
viewed,VERB
shyly,ADV
tatters,NOUN
weak,ADJ
abandons,VERB
creature,NOUN
acquired,VERB
mantle,NOUN
obscure,ADJ
mother,NOUN
matriarch,NOUN
simple,NOUN
'Late,VERB
roosting,VERB
deafening,VERB
farmer,NOUN
haste,NOUN
deceitful,ADJ
Already,ADJ
Awe,NOUN
wonder,NOUN
furry,ADJ
hit,NOUN
'considering,VERB
lodge,NOUN
'Frodo,PRON
echoed,ADV
bought,VERB
downs,NOUN
Guldur,NOUN
),.
swellings,NOUN
_this_,NOUN
half-heeded,ADJ
creeping,NOUN
'and,NUM
entangled,VERB
pillars,NOUN
'My,CONJ
Underhill,NOUN
mallorn,NOUN
'question,NOUN
burzum-ishi,ADJ
haunted,ADJ
'If,ADJ
Rising,NOUN
growths,NOUN
'or,NUM
Ai,NOUN
time,NOUN
seeming,VERB
above,ADP
'Something,VERB
Inglorion,NOUN
lowering,VERB
Men,VERB
forth,ADV
gown,NOUN
revenge,NOUN
concealed,VERB
swirl,NOUN
wearing,NOUN
out,ADP
boats,NOUN
dealings,NOUN
Beneath,NOUN
shone,ADV
drift,NOUN
groaning,NOUN
strenuous,ADJ
'and,PRON
consider,VERB
yellow,ADJ
knives,NOUN
glancing,VERB
flaming,ADJ
fury,NOUN
Together,ADV
profitable,ADJ
slippers,NOUN
summit,NOUN
signs,NOUN
'Ca,CONJ
undoing,NOUN
Quite,ADV
worried,ADJ
wives,NOUN
gate-guards,NOUN
rules,NOUN
'so,NOUN
gums,NOUN
allude,VERB
oat,VERB
Long-expected,NOUN
'Oh,NUM
correct,NOUN
spare,ADJ
damp,NOUN
faint,NOUN
theme,NOUN
busied,VERB
mountain-stream,ADJ
diffused,VERB
mortality,NOUN
-',VERB
Grief,NOUN
breathing,NOUN
land,VERB
chances,NOUN
gatekeepers,NOUN
pitch,NOUN
Wild,NOUN
darkening,NOUN
visit,NOUN
'Save,VERB
breaks,VERB
fiery,NOUN
headless,NOUN
Na-chaered,ADJ
muster,NOUN
'message,NOUN
friends,NOUN
Fruitless,ADV
enclose,VERB
dwells,VERB
orchestra,NOUN
flickered,VERB
'Indeed,VERB
joints,NOUN
horn-blast,ADJ
squint-eyed,ADJ
Miss,NOUN
breast-high,ADJ
boom,NOUN
vegetables,NOUN
twenty,ADJ
wrath,NOUN
curving,VERB
'We,CONJ
excitement,NOUN
tinkling,VERB
giver,NOUN
satisfy,VERB
intend,VERB
Aragorn,VERB
ken,NOUN
beneath,NOUN
gnawing,NOUN
endlessly,ADV
Shores,NOUN
devise,VERB
obeyed,VERB
's,VERB
oldest,ADJ
Valour,VERB
shapely,ADJ
stammering,VERB
waved,VERB
man-high,ADJ
'Flee,VERB
kinsfolk,NOUN
roofs,NOUN
sheltering,VERB
Hobbits,VERB
_clippety-clippely-clip._,ADJ
errand,NOUN
'To,.
rope,NOUN
outspread,ADJ
companion,NOUN
smouldering,NOUN
off_,ADV
belong,VERB
lined,VERB
southerly,ADJ
Mrs.,NOUN
reminder,NOUN
notice,NOUN
run,NOUN
dwelt,VERB
North,ADJ
Meaning,VERB
'Here,.
bellow,NOUN
whin,NOUN
relish,ADJ
who,PRON
well-to-do,NOUN
objected,VERB
customer,NOUN
pretty,ADV
foothold,NOUN
shelves,NOUN
hospitality,NOUN
century,NOUN
blowing,VERB
Hobbit_,NOUN
tottering,VERB
haven,ADJ
Narvi,NOUN
enduring,VERB
snatches,VERB
journeyed,NOUN
faithful,ADJ
audience,NOUN
'with,NOUN
Stoors,NOUN
gatekeeper,NOUN
aloud,NOUN
blinding,NOUN
lightly,ADV
earnestly,ADV
banner,NOUN
wraith-world,NOUN
tongs,NOUN
capture,VERB
blankets,NOUN
tips,NOUN
toeless,ADJ
drifted,VERB
sadly,ADV
reek,ADJ
elderly,ADJ
panes,NOUN
animal,ADJ
grown,ADJ
flourishes,VERB
harbourless,NOUN
Langstrand,NOUN
you-and,NOUN
incomplete,ADJ
restrained,VERB
dots,NOUN
Misty,NOUN
think,VERB
dark,NOUN
hither,ADJ
pay,NOUN
clammy,NOUN
into,ADP
gathering,VERB
Grubb,NOUN
dance,VERB
_PPPS,NOUN
waning,VERB
less,NOUN
chief,ADJ
hobbled,VERB
fear,NOUN
Ohtar,NOUN
'Not,CONJ
walked,VERB
trapped,VERB
once,ADV
deny,NOUN
Your,PRON
sooner,ADV
scale,VERB
silently,ADV
Wait,NOUN
candle,NOUN
_Secondly,ADV
Another,DET
loud,VERB
commanded,VERB
nearer,ADJ
_are_,VERB
insulted,VERB
scared,VERB
ostler,NOUN
_is,ADJ
Isildur,NOUN
green-sward,NOUN
disastrous,ADJ
fir,NOUN
keen-eyed,ADJ
drawn,VERB
Bridge,NOUN
turning,VERB
elusive,ADJ
hobbit-garments,NOUN
dance-tune,NOUN
destroy,VERB
Nine,CONJ
Nevertheless,CONJ
secret,NOUN
besides,ADP
GOOD-BYE,NOUN
bargain-prices,NOUN
effect,NOUN
_Prancing,VERB
attached,VERB
grass-grown,ADJ
Knock,VERB
affray,NOUN
uncle,NOUN
rutted,ADJ
round,NOUN
Lebennin,NOUN
'Let,ADP
lo,ADV
use,NOUN
favoured,VERB
strayed,VERB
Should,VERB
burrowing,NOUN
stabled,VERB
finish_,VERB
snow-clad,ADJ
Halflings,NOUN
stare,NOUN
large,ADJ
untroubled,ADJ
clutching,VERB
stay-at-home,ADJ
12_,NUM
Hither,NOUN
label,NOUN
nimble,ADJ
Free,NOUN
slid,VERB
pleasant,ADJ
string,NOUN
origin,ADJ
Glamdring,VERB
Less,NOUN
elusiveness,NOUN
chilled,VERB
boiled,VERB
chariots,NOUN
thirteen,NOUN
quarrels,NOUN
rest,NOUN
mail-coat,NOUN
blazing,VERB
'Goodbye,NUM
laid,VERB
scraping,VERB
jagged,ADJ
Elf-magic,NOUN
wider,ADJ
beforehand,NOUN
oppose,VERB
succeeded,VERB
jests,NOUN
position,NOUN
careful,ADJ
'Have,VERB
Snow-white,ADJ
Carrock,NOUN
rope-ladder,NOUN
mead,NOUN
PRANCING,NOUN
know,NOUN
lose,VERB
what,PRON
Few,NOUN
younger,ADJ
_Baggins_,NOUN
darkness,VERB
bear,VERB
beautiful,NOUN
explanation,NOUN
beards,NOUN
starlit,NOUN
verse,NOUN
stroke,NOUN
roar,VERB
-uncanny,NOUN
overcame,ADP
Bagginses,NOUN
'Beyond,.
shade,NOUN
knobbly,ADV
westering,VERB
vanish,VERB
second-floor,ADJ
'Yes,NUM
Sit,NOUN
brings,VERB
studded,VERB
appoint,VERB
ignored,VERB
November,NOUN
derry,NOUN
sure-footed,ADJ
mug,NOUN
penna,NOUN
roadside,NOUN
weathered,VERB
length,ADJ
middle,NOUN
variations,NOUN
Soon,VERB
west,NOUN
armies,NOUN
Try,VERB
'Thank,ADP
march,VERB
wait,NOUN
water-bottles,NOUN
'To,CONJ
buttons,NOUN
wet,ADJ
unprotected,VERB
Shadow,NOUN
hey-diddle-diddle,NOUN
'Be,CONJ
number,NOUN
design,NOUN
considering,VERB
piercing,NOUN
sore,NOUN
compensated,VERB
Kheled-zâram,NOUN
twigs,NOUN
Boromir,ADP
neither,ADV
unadorned,ADJ
Reunited,NOUN
sort,NOUN
Hurray,NOUN
dragon,NOUN
well-laid,ADJ
happening,VERB
satisfaction,NOUN
removal,NOUN
_PS,NOUN
pictured,VERB
'If,.
grey-hooded,ADJ
company,NOUN
assistant,NOUN
'Get,VERB
spear-shaft,NOUN
drunk,ADJ
slopes,VERB
night-speech,NOUN
Are,NOUN
guise,NOUN
Tinúviel,NOUN
upturned,ADJ
snore,VERB
safely,ADV
tree-stems,NOUN
hawks,NOUN
quartered,VERB
Shirriff,NOUN
venerable,ADJ
sapling,NOUN
footpad,NOUN
rain,VERB
process,NOUN
whined,ADJ
trespassing,VERB
shock,NOUN
shallow,ADJ
listlessly,ADV
breaking,NOUN
'From,CONJ
varied,VERB
Beside,VERB
different,ADJ
multiplied,VERB
vigour,NOUN
dripping,NOUN
dreamlike,ADJ
nail,VERB
continuing,VERB
footsore,ADV
uncharted,ADJ
His,PRON
shown,VERB
'Very,ADJ
thongs,NOUN
Its,PRON
Common,NOUN
show,VERB
Always,VERB
dear,ADJ
bit,NOUN
asleep,NOUN
_Ghâsh,NOUN
hope-if,ADJ
heal,VERB
recapture,VERB
fireplace,NOUN
favourite,NOUN
outside,ADP
willow-trunk,NOUN
basins,NOUN
Séa,NOUN
sullenly,ADV
flames,ADV
amazement,NOUN
Say,VERB
spades,NOUN
dales,NOUN
peaks,ADP
Come,ADJ
Goodbodies,NOUN
refuge,NOUN
related,VERB
flights,NOUN
legends,NOUN
lumber-room,NOUN
Bruinen,NOUN
friend,NOUN
_and_,VERB
paved,ADJ
weight,NOUN
imagination,NOUN
Tom,NOUN
behaved,VERB
Up,ADP
man-shape,NOUN
approved,VERB
drained,VERB
'Queer,CONJ
urged,VERB
isle,NOUN
choked,VERB
Except,ADP
made,NOUN
hurts,NOUN
mention,NOUN
shattered,VERB
Age,NOUN
leaves,NOUN
Sickle,NOUN
botanical,ADJ
Odo,NOUN
emblems,NOUN
dodged,VERB
._,VERB
confines,NOUN
sombre,ADJ
unchanged,ADJ
reputation,NOUN
faded,ADJ
sluggish,ADJ
water-mill,ADJ
date,NOUN
oblivious,ADJ
him.,NOUN
changes,VERB
squirrels,NOUN
deep,NOUN
'Ride,VERB
hillsides,NOUN
otherwise,ADV
thumping,NOUN
Dearth,NOUN
silly,ADV
Their,NOUN
perils,VERB
disappointed,ADJ
dillo_,VERB
presses,NOUN
smoother,NOUN
mare,NOUN
being,VERB
forcing,VERB
softer,ADJ
twilit,ADJ
whatever-it-was,NOUN
Annúminas,NOUN
inheritance,NOUN
keeper,NOUN
courteous,ADJ
uppermost,VERB
beg,VERB
sure,ADV
'It,NUM
dwell,NOUN
doubtless,NOUN
kitchen,NOUN
terrified,VERB
serve,NOUN
throat,NOUN
Ring-lore,NOUN
nothing,NOUN
mathoms,NOUN
galenas,NOUN
luxury,NOUN
poetry,NOUN
counsellors,NOUN
package,NOUN
marvel,VERB
either,CONJ
blind,VERB
there,ADV
naturally,ADV
weatherworn,ADJ
kindness,NOUN
shadowy,NOUN
far-away,ADJ
bleating,VERB
cheer,VERB
cracked,VERB
beggar,NOUN
treachery,NOUN
buyer,NOUN
Might,NOUN
cheat,NOUN
afraid,ADJ
slain,ADJ
knock,VERB
curses,NOUN
native,ADJ
climb,VERB
'At,VERB
'It,PRON
Alliance,NOUN
'though,ADP
doubt,VERB
galadhremmin,NOUN
orcs,ADP
Breaking,NOUN
fancy,ADJ
'You,ADJ
awhile,ADV
fulfilling,NOUN
pours,VERB
complex,ADJ
trampling,VERB
loo,NOUN
gnarled,VERB
Arrows,NOUN
milder,NOUN
'Why,.
toil,NOUN
pointed,VERB
valiant,ADJ
Water-valley,NOUN
plague,NOUN
after_,ADV
bothering,VERB
Sheer,NOUN
garden,NOUN
frisky,ADJ
supposed,VERB
possess,ADV
RAF,NOUN
draws,VERB
spaces,NOUN
Big,ADJ
green-grown,ADJ
celebrating,VERB
alike,ADV
farewell,NOUN
shocked,VERB
TOWERS_,NOUN
ajar,NOUN
inn-yard,NOUN
lock,VERB
comes_,NOUN
waterfalls,NOUN
there_,ADV
Hooray,EXC
content,ADJ
both,CONJ
prompted,VERB
centuries,NOUN
Goes,VERB
name,NOUN
packet,NOUN
'If,CONJ
eastward,NOUN
Moving,VERB
'But,NOUN
shot,NOUN
hood,NOUN
taught,VERB
tree-stem,NOUN
narrower,ADJ
complicated,VERB
sigh,NOUN
Naith,NOUN
distant,NOUN
easy,NOUN
imbë,NOUN
looks,VERB
stirrups,NOUN
trot,VERB
roam,VERB
distress,NOUN
sat,ADJ
Gold,NOUN
heard,ADV
Christopher,NOUN
faces,VERB
twentieth,NOUN
harbours,NOUN
elf-lord,ADJ
Tree-men,NOUN
crosses,NOUN
overtook,VERB
Tooks,NOUN
Safely,ADV
ere,VERB
pilgrim,NOUN
panted,VERB
'So,ADJ
33,NUM
clapping,VERB
Delving,VERB
ill-used,ADJ
wielding,VERB
chant,VERB
_sign_,NOUN
narrow,ADJ
_say,VERB
advice,ADV
impress,VERB
felling,NOUN
training,NOUN
Shathûr,NOUN
mode,NOUN
crowded,ADJ
bind,ADP
spray,NOUN
'What,ADP
absurd,ADJ
arched,VERB
hire,VERB
'Still,VERB
poisoned,ADJ
popular,ADJ
bearer,NOUN
rotten,VERB
tallest,ADJ
thicker,NOUN
practically,ADV
put,VERB
item,NOUN
trunks,NOUN
stature,NOUN
however,ADV
settles,VERB
conflicting,VERB
dens,NOUN
willingly,ADV
streaming,VERB
Harad,NOUN
well,ADV
boggy,NOUN
jutting,VERB
jogging,NOUN
thrice,NOUN
skip,NOUN
arouse,ADP
showed,VERB
broke,VERB
yes,NOUN
reminiscences,NOUN
sickly,ADJ
rule,VERB
misty,NOUN
what,DET
suspiciously,ADV
overpowering,VERB
rock-wall,NOUN
Mae,NOUN
Pony_,NOUN
stony,ADJ
four-legged,ADJ
wearisome,VERB
dread,VERB
impulse,NOUN
tart,NOUN
scrolls,NOUN
Town,NOUN
kill,VERB
foothills,NOUN
towering,VERB
_noro,NOUN
arm,NOUN
nearby,ADV
betrayals,NOUN
hemlock-sheaves,NOUN
cordially,ADV
entrance,NOUN
crumbs,NOUN
Orald,NOUN
fortunately,ADV
yell,NOUN
sample,NOUN
available,ADJ
cool,NOUN
shelter,ADJ
does,VERB
'Mind,VERB
ache,NOUN
certain,ADJ
_I,NOUN
ditch,NOUN
choking,ADJ
Many,NOUN
documents,NOUN
end,VERB
tempered,VERB
likely,ADJ
apologetically,ADV
first,ADV
'Merry,ADJ
twentyfirst,ADJ
Elrond,VERB
PRESENT,NOUN
magician,NOUN
gird,VERB
events,NOUN
ridges,VERB
ankle-deep,NOUN
clash,NOUN
Briefly,NOUN
stern,ADJ
dumb,ADJ
disquiet,ADJ
grievances,NOUN
playing,NOUN
one,NOUN
bestow,VERB
passes,VERB
burning,NOUN
great-grandson,NOUN
'by,PRON
dispel,VERB
reasons,NOUN
saving,VERB
iris,NOUN
alive,ADJ
strange,VERB
altogether,ADV
_party,NOUN
broader,ADJ
corrections,NOUN
outward,ADV
Tookland,NOUN
fill,NOUN
pray,VERB
imagined,ADJ
bilberry,NOUN
westward,ADV
grant,VERB
sighing,NOUN
Isle,NOUN
rejection,NOUN
mattered,VERB
flicker,VERB
hurry,NOUN
squeezed,VERB
half-past,ADJ
ferry-boat,NOUN
footprints,NOUN
somewhere,NOUN
_It,CONJ
sacks,NOUN
tended,VERB
called,VERB
needlessly,ADV
chance,NOUN
illuminated,ADJ
response,NOUN
travelling,ADJ
piping,VERB
terrible,ADJ
esquire,NOUN
selected,VERB
lines,NOUN
performance,NOUN
blade,VERB
not,ADV
forgetful,ADJ
bellowed,VERB
Dale-men,NOUN
Do,NOUN
Some,DET
'Very,.
desires,VERB
dozen,NOUN
Dimly,NOUN
Already,VERB
more,ADV
indeed,ADV
_What,PRON
flickering,NOUN
off,PRT
echoed,NOUN
Mercy,NOUN
model,NOUN
leagues,ADJ
beating,VERB
pinnacle,NOUN
aflame,ADV
'Eh,CONJ
sick,ADJ
grief,ADJ
matter,ADV
badger,VERB
prison,NOUN
'If,VERB
piercing-clear,ADJ
sailing,VERB
Hurrying,VERB
flat,ADJ
evils,VERB
black-like,ADJ
vision,NOUN
lace,NOUN
forth,NOUN
uncanny,NOUN
required,ADJ
flamed,VERB
eerie,NOUN
overhead,ADJ
fidgeting,VERB
blood-red,ADJ
stronger,ADJ
relaxed,VERB
flowing,NOUN
whipped,VERB
mate,NOUN
seizing,VERB
Every,NOUN
MORIA,NOUN
Quite,NOUN
Thursday,NOUN
remembered,VERB
warning,VERB
seal,NOUN
flet,NOUN
spare,VERB
fairer,ADJ
hearties,NOUN
wash,NOUN
Tindrock,NOUN
TWO,NOUN
Rulers,NOUN
'Grip,NOUN
immeasurably,ADV
Hullo,ADV
defeated,VERB
vain,VERB
Wait,X
Southfarthing,VERB
except,ADP
wrinkled,ADJ
Morgul-spells,NOUN
plied,VERB
7_,NUM
mantle,ADJ
private,ADJ
rumour,VERB
calmed,VERB
sent,ADV
mists,NOUN
woodland,NOUN
knoll,NOUN
_Bad,NOUN
'Ai,NUM
Fiery,NOUN
pity,VERB
Stringing,VERB
bulged,VERB
fortresses,NOUN
fruitless,ADJ
yourself,NOUN
peas,NOUN
Rhosgobel,NOUN
saddle-skins,NOUN
bend,VERB
Havens,NOUN
trod,ADJ
victorious,ADJ
Well,ADV
am,VERB
barrow,NOUN
Bree-lander,NOUN
howls,NOUN
tiny,ADJ
notion,NOUN
dare,NOUN
Tuckborough,NOUN
toppling,NOUN
Aiglos,NOUN
specializing,VERB
perceptible,ADJ
verily,ADV
boldest,ADJ
cost,NOUN
constantly,ADV
ask,NOUN
speed,VERB
bless,ADP
receded,VERB
bloom,NOUN
again,ADV
count,VERB
breeches-pocket,NOUN
deep-shadowed,ADJ
Back,X
east-shore,NOUN
essential,ADJ
black-leather,ADJ
uncloaked,ADJ
of-my,ADJ
band,NOUN
'You,.
eaten,VERB
water-rat,NOUN
colour,NOUN
member,NOUN
elf-friends,NOUN
welcomed,VERB
altered,VERB
comfortably,ADV
Lothlórien,ADV
southwards,VERB
stricken,VERB
screech,NOUN
troop,NOUN
seat,NOUN
NOT,NOUN
something,NOUN
pretty,NOUN
rumours,NOUN
curl,NOUN
version,NOUN
flash,NOUN
sniffing,VERB
colours,NOUN
barrows,NOUN
befell,VERB
North-gate,NOUN
sadness,ADV
unloading,VERB
carven,VERB
hopeless,NOUN
road-meeting,NOUN
_if,VERB
correct,ADJ
darkest,ADJ
'Says,VERB
damp,ADJ
sailed,VERB
faint,ADJ
tray,NOUN
uphill,ADJ
exclaimed,VERB
interesting,ADJ
suffices,VERB
_Elbereth,VERB
Elwing,VERB
joy,NOUN
relented,VERB
law,NOUN
lunch,NOUN
require,VERB
glistens,NOUN
doom-boom_,NOUN
sinuous,ADJ
disaster,NOUN
fiery,ADJ
grown,VERB
Hastily,ADV
Wilderness,NOUN
friends,ADJ
archway,ADV
blue,NOUN
'So,.
haunt,NOUN
Meneldil,NOUN
hence,ADV
'Well,ADV
spill,VERB
grate,VERB
'fair,NOUN
shaken,NOUN
chairs,NOUN
forsook,VERB
foresaw,NOUN
pedestal,NOUN
hobbit-rooms,NOUN
threading,VERB
stood,VERB
renewed,VERB
skilfully,ADV
whither,ADP
et,VERB
swim,VERB
'Bilbo,VERB
sweetened,VERB
'Why,VERB
sooner,NOUN
sometimes,ADV
leave,VERB
urgently,ADV
loosed,VERB
fare,VERB
setting,NOUN
short-handled,ADJ
'The,NOUN
sworn,VERB
threaded,VERB
peril-to,ADJ
Nearly,ADV
Bonfire,NOUN
Dûm,NOUN
toys,NOUN
Wardens,NOUN
'Old,ADJ
pain._,NOUN
withdraw,VERB
mountain-pass,NOUN
fished,VERB
daunt,VERB
Work,NOUN
saddle,NOUN
father-in-law,NOUN
breeches,NOUN
reckon,VERB
Noman-lands,NOUN
him-not,ADJ
moonless,NOUN
wakes,VERB
harden,VERB
drink,VERB
creak._,NOUN
commanding,VERB
towards,ADP
rocks,NOUN
rutted,VERB
eagles,NOUN
_stretched,NOUN
announce,VERB
lo,NOUN
must,VERB
called_THE,ADJ
hearth,NOUN
pained,VERB
malice,NOUN
Samwise,NOUN
_him,NOUN
Dol,NOUN
lurked,VERB
stretched_,NOUN
Dwarf,NOUN
!,.
margin,NOUN
aloud,ADJ
marching,NOUN
bones,NOUN
Number,NOUN
snails,NOUN
blinding,ADJ
Across,ADP
smoked,VERB
mystery,NOUN
Thank,VERB
bone,NOUN
'We,NUM
'Little,VERB
Lobelia,NOUN
Against,NOUN
little,ADJ
4_,NUM
autumns,NOUN
root,NOUN
far,ADV
worst,ADJ
beechen,NOUN
questioningly,ADV
milk,NOUN
hopping,NOUN
jagged,VERB
labour,VERB
delve,VERB
darkling,VERB
dark,ADJ
writes,VERB
fort,NOUN
sorts,NOUN
hilt-shard,NOUN
study,NOUN
'All,ADP
boards,NOUN
nonsensically,ADV
Hithoel,NOUN
steered,VERB
pardon,VERB
referred,VERB
fear,ADJ
beginning,NOUN
road,NOUN
dawned,VERB
shanks,NOUN
enlighten,VERB
short,VERB
lessons,NOUN
130,NUM
ending,VERB
Stone,NOUN
sallow,ADJ
survive,VERB
piercingly,ADV
suggest,VERB
trunk,NOUN
steal,VERB
opens,VERB
river-side,NOUN
tapping,VERB
Deal,NOUN
chin,NOUN
instruct,VERB
ignorant,NOUN
ridge,NOUN
swaying,VERB
blending,NOUN
molten,ADJ
secret,ADJ
DORA,NOUN
chains,NOUN
Especially,ADV
answers,NOUN
hesitated,VERB
round,ADJ
tell-aided,VERB
glowed,VERB
thorn,NOUN
calls,NOUN
laugh,ADP
'where,DET
having,VERB
flower,NOUN
reduce,VERB
tempted,VERB
tree-trunks,NOUN
unfriendly,ADJ
recorded,VERB
hollows,NOUN
sidelong,ADV
doorstep,NOUN
water-skins,NOUN
Rules,NOUN
flared,VERB
Elf-towers,NOUN
crowing,VERB
Free,ADJ
corridor,NOUN
communities,NOUN
fetch,VERB
neither,NOUN
Bag,NOUN
dried,VERB
piled,VERB
bound,VERB
under-side,ADJ
hey,NOUN
farmhouse,NOUN
collapsed,VERB
deceived,VERB
expanse,NOUN
rest,ADJ
fingers,NOUN
stabbed,VERB
plain,ADV
Good-day,ADJ
Elf-magic,ADJ
understood,ADJ
gems,NOUN
unmasked,ADJ
knew,NOUN
Beornings,NOUN
'nor,.
yore,NOUN
do,NOUN
Pale-blue,ADJ
Nine,NUM
ought,VERB
river-mist,NOUN
habitable,ADJ
nonsense-words,NOUN
curls,NOUN
willow-boughs,NOUN
continues,VERB
started,VERB
while,ADP
arrangement,NOUN
know,ADJ
seeing,VERB
Southern,NOUN
'yet,CONJ
brim,NOUN
clink,NOUN
regiment,NOUN
rings,NOUN
appear,VERB
Dale,NOUN
Lost,VERB
Few,ADJ
eyes,NOUN
Númenor,NOUN
tamed,VERB
'So,CONJ
willow-tree,NOUN
whined,VERB
beautiful,ADJ
up,ADV
formed,VERB
seek,NOUN
Therefore,NOUN
reappear,VERB
windows,NOUN
hillside,NOUN
Gandalf,DET
excellent,NOUN
steeper,ADJ
white,ADJ
'in,.
travel,VERB
Sing,VERB
youth,NOUN
bounding,VERB
Glorfindel,NOUN
crescent,NOUN
shrivel,VERB
rounded,VERB
'Very,VERB
pen,NOUN
autumn-cleaning,NOUN
'Black,PRT
rippled,VERB
wisp,NOUN
plop,NOUN
need,ADV
moonbeams,NOUN
Ride,NOUN
vanishment,NOUN
exerting,VERB
Hornblowers,NOUN
